Date (YYMMDD),Observation Number,FeI Line ID,Calculated Radial Velocity (km/s),RMS ThAr Calibration,v_telurica,v_heliocentrica_kms,Inverse Flux Intensity,Flux Intensity,Gradient 1,Gradient 2,R^2 Gradient 1,R^2 Gradient 2,Standard Error Gradient 1,Standard Error Gradient 2
170922,7,D,26.67,0.0004,-28.1,-1.43,1.51,0.66,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,E,24.2,0.0004,-28.1,-3.91,1.41,0.71,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,F,27.44,0.0004,-28.1,-0.66,1.37,0.73,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,G,26.3,0.0004,-28.1,-1.8,1.46,0.68,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,H,24.78,0.0004,-28.1,-3.32,1.34,0.75,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,I,27.98,0.0004,-28.1,-0.13,1.63,0.61,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170922,7,J,25.91,0.0004,-28.1,-2.2,1.52,0.66,-0.0035,0.024,0.0066,0.1223,0.0191,0.0644
170925,1,A,24.77,0.0018,-27.34,-2.57,1.75,0.57,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,B,24.71,0.0018,-27.34,-2.63,1.51,0.66,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,C,24.96,0.0018,-27.34,-2.37,1.2,0.84,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,D,25.77,0.0018,-27.34,-1.57,1.53,0.65,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,E,25.99,0.0018,-27.34,-1.35,1.4,0.72,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,F,26.44,0.0018,-27.34,-0.89,1.4,0.71,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,G,25.42,0.0018,-27.34,-1.92,1.44,0.69,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,H,25.01,0.0018,-27.34,-2.33,1.34,0.75,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,I,25.68,0.0018,-27.34,-1.66,1.49,0.67,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,1,J,25.31,0.0018,-27.34,-2.03,1.49,0.67,0.0767,0.4175,0.681,0.6062,0.0235,0.3365
170925,2,A,24.74,0.0018,-27.38,-2.64,1.71,0.59,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,B,24.55,0.0018,-27.38,-2.83,1.5,0.67,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,C,25.55,0.0018,-27.38,-1.84,1.18,0.85,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,D,25.8,0.0018,-27.38,-1.58,1.52,0.66,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,E,26.02,0.0018,-27.38,-1.36,1.4,0.71,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,F,26.81,0.0018,-27.38,-0.57,1.45,0.69,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,G,25.29,0.0018,-27.38,-2.09,1.49,0.67,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,H,25.11,0.0018,-27.38,-2.27,1.34,0.75,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,I,25.08,0.0018,-27.38,-2.3,1.5,0.67,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,2,J,25.52,0.0018,-27.38,-1.86,1.54,0.65,0.0416,0.1776,0.4985,0.9831,0.0187,0.0233
170925,3,A,24.92,0.0018,-27.4,-2.48,1.72,0.58,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,B,24.92,0.0018,-27.4,-2.48,1.47,0.68,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,C,25.1,0.0018,-27.4,-2.3,1.19,0.84,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,D,25.65,0.0018,-27.4,-1.75,1.51,0.66,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,E,25.67,0.0018,-27.4,-1.73,1.4,0.72,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,F,26.99,0.0018,-27.4,-0.41,1.42,0.7,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,G,25.44,0.0018,-27.4,-1.96,1.49,0.67,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,H,25.24,0.0018,-27.4,-2.16,1.34,0.74,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,I,25.61,0.0018,-27.4,-1.79,1.52,0.66,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,3,J,25.46,0.0018,-27.4,-1.94,1.54,0.65,0.0472,0.2403,0.4799,0.2283,0.022,0.4419
170925,4,A,24.81,0.0018,-27.41,-2.61,1.75,0.57,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,B,24.95,0.0018,-27.41,-2.47,1.44,0.7,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,C,26.13,0.0018,-27.41,-1.29,1.21,0.83,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,D,25.69,0.0018,-27.41,-1.72,1.5,0.67,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,E,26.01,0.0018,-27.41,-1.4,1.39,0.72,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,F,26.65,0.0018,-27.41,-0.77,1.4,0.71,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,G,25.28,0.0018,-27.41,-2.13,1.53,0.65,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,H,25.91,0.0018,-27.41,-1.51,1.33,0.75,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,I,25.85,0.0018,-27.41,-1.56,1.54,0.65,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,4,J,26.32,0.0018,-27.41,-1.09,1.54,0.65,0.0616,0.0946,0.6085,0.8117,0.0221,0.0456
170925,5,A,24.66,0.0018,-27.43,-2.77,1.78,0.56,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,B,24.47,0.0018,-27.43,-2.96,1.56,0.64,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,C,24.81,0.0018,-27.43,-2.61,1.24,0.81,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,D,25.52,0.0018,-27.43,-1.9,1.53,0.65,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,E,25.91,0.0018,-27.43,-1.51,1.42,0.7,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,F,27.42,0.0018,-27.43,-0.0,1.39,0.72,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,G,24.84,0.0018,-27.43,-2.58,1.48,0.68,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,H,26.51,0.0018,-27.43,-0.92,1.31,0.76,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,I,25.52,0.0018,-27.43,-1.9,1.57,0.64,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,5,J,24.53,0.0018,-27.43,-2.9,1.55,0.65,0.0359,0.0304,0.4834,0.149,0.0166,0.0727
170925,6,A,24.54,0.0018,-27.13,-2.59,1.8,0.56,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,B,23.5,0.0018,-27.13,-3.63,1.5,0.67,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,C,25.75,0.0018,-27.13,-1.38,1.24,0.8,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,D,26.11,0.0018,-27.13,-1.01,1.5,0.67,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,E,25.41,0.0018,-27.13,-1.72,1.38,0.73,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,F,26.32,0.0018,-27.13,-0.81,1.42,0.7,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,G,24.62,0.0018,-27.13,-2.51,1.51,0.66,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,H,25.49,0.0018,-27.13,-1.64,1.32,0.76,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,I,26.31,0.0018,-27.13,-0.82,1.49,0.67,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170925,6,J,26.09,0.0018,-27.13,-1.04,1.47,0.68,0.0398,0.0547,0.3324,0.9519,0.0252,0.0123
170926,1,A,25.43,0.0015,-27.36,-1.93,1.63,0.61,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,B,24.64,0.0015,-27.36,-2.72,1.38,0.73,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,C,29.0,0.0015,-27.36,1.64,1.12,0.89,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,D,27.25,0.0015,-27.36,-0.11,1.45,0.69,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,E,26.75,0.0015,-27.36,-0.61,1.33,0.75,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,F,27.49,0.0015,-27.36,0.13,1.4,0.72,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,G,27.62,0.0015,-27.36,0.26,1.39,0.72,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,H,25.4,0.0015,-27.36,-1.96,1.27,0.79,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,I,26.61,0.0015,-27.36,-0.75,1.43,0.7,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,1,J,26.9,0.0015,-27.36,-0.46,1.4,0.71,0.0428,0.0351,0.5454,0.9617,0.0175,0.007
170926,2,A,24.97,0.0015,-27.38,-2.41,1.66,0.6,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,B,24.94,0.0015,-27.38,-2.44,1.46,0.69,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,C,25.91,0.0015,-27.38,-1.47,1.13,0.88,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,D,26.45,0.0015,-27.38,-0.93,1.44,0.69,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,E,26.32,0.0015,-27.38,-1.06,1.33,0.75,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,F,27.19,0.0015,-27.38,-0.2,1.39,0.72,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,G,26.79,0.0015,-27.38,-0.59,1.35,0.74,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,H,25.77,0.0015,-27.38,-1.62,1.23,0.82,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,I,25.9,0.0015,-27.38,-1.48,1.45,0.69,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,2,J,26.4,0.0015,-27.38,-0.98,1.41,0.71,0.0574,0.1857,0.6765,0.9569,0.0178,0.0394
170926,3,A,24.95,0.0015,-27.4,-2.45,1.62,0.62,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,B,23.0,0.0015,-27.4,-4.39,1.46,0.68,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,C,25.96,0.0015,-27.4,-1.44,1.15,0.87,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,D,27.26,0.0015,-27.4,-0.14,1.41,0.71,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,E,26.0,0.0015,-27.4,-1.4,1.34,0.75,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,F,27.43,0.0015,-27.4,0.03,1.37,0.73,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,G,27.58,0.0015,-27.4,0.18,1.35,0.74,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,H,26.28,0.0015,-27.4,-1.12,1.23,0.81,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,I,25.08,0.0015,-27.4,-2.32,1.46,0.68,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,3,J,25.83,0.0015,-27.4,-1.57,1.44,0.7,0.0286,0.0487,0.5216,0.8493,0.0123,0.0205
170926,4,A,25.66,0.0015,-27.41,-1.76,1.57,0.64,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,B,26.05,0.0015,-27.41,-1.36,1.42,0.7,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,C,25.83,0.0015,-27.41,-1.58,1.18,0.85,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,D,26.81,0.0015,-27.41,-0.61,1.41,0.71,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,E,28.23,0.0015,-27.41,0.81,1.38,0.72,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,F,28.33,0.0015,-27.41,0.92,1.35,0.74,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,G,26.44,0.0015,-27.41,-0.98,1.39,0.72,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,H,25.26,0.0015,-27.41,-2.16,1.27,0.79,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,I,26.73,0.0015,-27.41,-0.69,1.5,0.67,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,4,J,25.55,0.0015,-27.41,-1.86,1.49,0.67,0.0268,-0.0629,0.6492,0.1289,0.0088,0.1634
170926,5,A,24.9,0.0015,-27.43,-2.52,1.58,0.63,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,B,23.64,0.0015,-27.43,-3.79,1.38,0.72,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,C,25.7,0.0015,-27.43,-1.73,1.19,0.84,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,D,26.56,0.0015,-27.43,-0.86,1.44,0.69,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,E,29.52,0.0015,-27.43,2.09,1.31,0.76,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,F,27.74,0.0015,-27.43,0.31,1.38,0.72,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,G,26.79,0.0015,-27.43,-0.64,1.39,0.72,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,H,26.65,0.0015,-27.43,-0.78,1.25,0.8,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,I,26.72,0.0015,-27.43,-0.7,1.45,0.69,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,5,J,26.31,0.0015,-27.43,-1.12,1.42,0.7,0.0265,0.0309,0.8888,0.6566,0.0042,0.0223
170926,6,A,25.26,0.0015,-27.13,-1.87,1.55,0.65,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,B,23.36,0.0015,-27.13,-3.77,1.38,0.72,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,C,35.12,0.0015,-27.13,7.99,1.15,0.87,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,D,26.48,0.0015,-27.13,-0.65,1.47,0.68,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,E,26.7,0.0015,-27.13,-0.43,1.33,0.75,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,F,26.32,0.0015,-27.13,-0.81,1.35,0.74,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,G,27.58,0.0015,-27.13,0.45,1.39,0.72,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,H,25.5,0.0015,-27.13,-1.63,1.28,0.78,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,I,26.01,0.0015,-27.13,-1.11,1.46,0.68,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
170926,6,J,25.39,0.0015,-27.13,-1.74,1.44,0.69,0.0292,0.0116,0.4012,0.9442,0.0159,0.0028
171012,1,A,19.83,0.0022,-22.91,-3.07,1.9,0.53,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,B,22.67,0.0022,-22.91,-0.23,1.43,0.7,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,C,21.41,0.0022,-22.91,-1.49,1.15,0.87,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,D,20.51,0.0022,-22.91,-2.39,1.56,0.64,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,E,21.78,0.0022,-22.91,-1.13,1.43,0.7,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,F,23.73,0.0022,-22.91,0.83,1.4,0.72,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,G,21.42,0.0022,-22.91,-1.48,1.51,0.66,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,H,20.15,0.0022,-22.91,-2.76,1.31,0.76,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,I,21.24,0.0022,-22.91,-1.66,1.51,0.66,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171012,1,J,20.24,0.0022,-22.91,-2.67,1.53,0.65,0.037,-0.025,0.6088,0.1399,0.0133,0.0621
171013,1,A,19.55,0.0015,-22.57,-3.01,1.8,0.56,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,B,20.92,0.0015,-22.57,-1.64,1.41,0.71,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,C,17.07,0.0015,-22.57,-5.49,1.16,0.86,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,D,20.84,0.0015,-22.57,-1.73,1.6,0.63,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,E,19.19,0.0015,-22.57,-3.37,1.45,0.69,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,F,22.06,0.0015,-22.57,-0.51,1.36,0.73,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,G,18.82,0.0015,-22.57,-3.75,1.5,0.67,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,H,19.7,0.0015,-22.57,-2.87,1.27,0.79,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,I,21.4,0.0015,-22.57,-1.17,1.58,0.63,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,1,J,19.68,0.0015,-22.57,-2.89,1.59,0.63,0.0142,-0.0378,0.0958,0.9515,0.0195,0.0085
171013,2,A,19.8,0.0015,-22.57,-2.77,1.87,0.53,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,B,23.61,0.0015,-22.57,1.04,1.41,0.71,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,C,20.18,0.0015,-22.57,-2.38,1.29,0.78,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,D,24.13,0.0015,-22.57,1.56,1.5,0.67,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,E,19.82,0.0015,-22.57,-2.75,1.45,0.69,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,F,28.72,0.0015,-22.57,6.16,1.47,0.68,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,G,21.59,0.0015,-22.57,-0.98,1.63,0.61,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,H,17.77,0.0015,-22.57,-4.8,1.39,0.72,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,I,21.93,0.0015,-22.57,-0.64,1.66,0.6,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171013,2,J,20.9,0.0015,-22.57,-1.67,1.57,0.64,0.0082,-0.0035,0.2267,0.0757,0.0067,0.0121
171017,1,A,19.39,0.0019,-21.19,-1.8,1.81,0.55,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,B,21.75,0.0019,-21.19,0.57,1.59,0.63,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,C,21.7,0.0019,-21.19,0.52,1.18,0.85,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,D,19.55,0.0019,-21.19,-1.64,1.46,0.68,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,E,16.83,0.0019,-21.19,-4.35,1.49,0.67,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,F,21.03,0.0019,-21.19,-0.16,1.47,0.68,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,G,21.71,0.0019,-21.19,0.53,1.41,0.71,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,H,17.8,0.0019,-21.19,-3.38,1.37,0.73,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,I,16.85,0.0019,-21.19,-4.34,1.48,0.68,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
171017,1,J,19.89,0.0019,-21.19,-1.3,1.45,0.69,0.0045,0.001,0.0274,0.0004,0.0121,0.0479
180117,1,A,-26.4,0.0007,22.41,-3.99,1.72,0.58,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,B,-24.31,0.0007,22.41,-1.9,1.38,0.72,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,C,-24.77,0.0007,22.41,-2.36,1.21,0.83,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,D,-24.62,0.0007,22.41,-2.21,1.52,0.66,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,E,-24.18,0.0007,22.41,-1.77,1.4,0.72,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,F,-24.03,0.0007,22.41,-1.62,1.41,0.71,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,G,-25.01,0.0007,22.41,-2.6,1.42,0.7,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,H,-11.64,0.0007,22.41,10.77,1.41,0.71,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
180117,1,I,-25.33,0.0007,22.41,-2.92,1.48,0.68,0.0518,-0.0053,0.7676,0.383,0.0128,0.0068
